,CALSEK01_EVE001,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE005,CALSEK01_EVE002,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE004,CALSEK01_EVE005,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE002,CALSEK01_EVE003,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE009,CALSEK01_EVE007,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE001,CALSEK01_EVE010,CALSEK01_EVE014,CALSEK01_EVE017,CALSEK01_EVE016,CALSEK01_EVE018,CALSEK01_EVE011,CALSEK01_EVE012,CALSEK01_EVE013,CALSEK01_EVE015,CALSEK01_EVE019,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE011,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE012,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE017,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE019,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE015,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE013,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE016,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE018,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE014,CALSEK01_EVE046,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE053,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE057,CALSEK01_EVE045,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE054,CALSEK01_EVE044,CALSEK01_EVE051,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE059,CALSEK01_EVE041,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE051,CALSEK01_EVE048,CALSEK01_EVE043,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE050,CALSEK01_EVE049,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE058,CALSEK01_EVE050,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE064,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE056,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE061,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE062,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE063,CALSEK01_EVE052,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE060,CALSEK01_EVE047,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE055,CALSEK01_EVE037 (reversed),CALSEK01_EVE038 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE042 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE043 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE044 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE040 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE041 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE039 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE052,CALSEK01_EVE029 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE026 (reversed),CALSEK01_EVE030 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE030 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE008 (reversed),CALSEK01_EVE022,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE010,CALSEK01_EVE025,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE023,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE027,CALSEK01_EVE031,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE031,CALSEK01_EVE033,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE034,CALSEK01_EVE034,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE033,CALSEK01_EVE035,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE038,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE037,CALSEK01_EVE036,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE035,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE036,CALSEK01_EVE039,CALSEK01_EVE040,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE045,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE046,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE047,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE048,CALSEK01_EVE020,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE020,CALSEK01_EVE023,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE021,CALSEK01_EVE028,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE029,CALSEK01_EVE027,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE028,CALSEK01_EVE009,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE006,CALSEK01_EVE026,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE024,CALSEK01_EVE006,CALSEK01_EVE008 (reversed),GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE003 (reversed),CALSEK01_EVE021,CALSEK01_EVE004,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE007,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE025,CALSEK01_EVE024,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE022,CALSEK01_EVE032,GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE032
CALSEK01_EVE006,22.7679,23.2143,24.2775,24.2775,25.0000,25.0000,28.1385,29.0043,28.3237,28.3237,26.3393,28.7611,28.7611,28.7611,28.5714,28.6344,26.3393,27.2321,27.2321,28.5714,28.5714,28.5714,28.5714,28.5714,28.5714,28.5714,28.5714,28.5714,28.5714,28.5714,28.5714,29.9107,26.3804,26.3804,31.3043,0.0000,21.6450,23.1092,23.1092,21.3930,23.9496,23.9496,23.5294,23.5294,23.5294,23.5294,0.0000,23.5294,23.5294,23.5294,13.4615,13.4615,0.0000,0.0000,22.7273,22.7273,22.7273,22.7273,22.7273,23.6364,22.7273,21.1009,21.8750,23.6607,24.5536,22.3214,22.3214,22.3214,30.8036,29.9107,26.3393,26.3393,34.9112,22.1429,22.8571,25.1656,26.3158,24.4541,24.4541,24.5536,24.5536,25.0000,25.4464,25.4464,25.4464,23.9264,23.9264,23.9264,23.9264,23.9264,23.9264,23.3333,24.0741,24.1071,24.1071,27.2321,26.7857,21.8750,21.8750,18.7500,18.7500,22.9730,22.9730,,22.0588,21.3235,33.7662,20.3822,20.3822,24.2424,27.3684,26.8421,26.5193,26.5193
CALSEK01_EVE008 (reversed),17.2414,16.2562,16.6667,16.6667,20.6897,20.6897,13.4684,13.5876,17.3611,9.4595,12.8010,12.1673,12.5475,12.8010,12.4208,13.4535,12.8988,13.0374,13.0374,13.4535,13.4535,13.4535,13.4535,13.4535,13.4535,13.4535,13.5922,13.5922,13.5922,15.3509,15.3509,15.5660,30.6667,30.6667,18.9655,20.1613,18.2819,15.6788,15.6788,15.1515,16.3317,16.6667,15.3846,15.3846,15.5635,15.5635,21.5548,15.2057,15.2057,15.5635,13.6364,13.6364,23.5294,23.5294,22.0000,22.0000,22.0000,22.0000,22.0000,22.0000,22.0000,20.2020,22.7384,20.1405,20.2830,21.8667,18.4685,19.2412,22.2222,22.4319,12.5296,12.5296,29.2035,14.2061,13.6490,19.2118,17.1662,16.7028,16.7028,19.5833,19.3750,19.3750,19.3750,19.3750,19.3750,18.6957,18.6957,18.6957,18.6957,18.6957,18.6957,22.8261,30.0000,15.9794,16.1512,23.0769,22.8022,19.8582,19.8582,22.7273,21.0145,21.9451,21.9451,22.0588,,98.0132,18.7110,17.8571,17.8571,21.0177,19.8529,19.9017,23.3146,21.0909
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE003 (reversed),16.8103,15.7635,17.1429,17.1429,19.4131,19.4131,13.6919,13.9364,16.6667,9.1216,12.3698,11.9792,12.1094,12.3698,12.2396,13.0000,12.7143,12.8571,12.8571,13.2857,13.2857,13.2857,13.2857,13.2857,13.2857,13.2857,13.4286,13.4286,13.4286,15.7895,15.7895,15.4472,30.6667,30.6667,18.9655,19.8238,18.4758,14.5418,14.5418,15.1515,16.0804,16.4103,14.4981,14.4981,14.6840,14.6840,20.2290,14.3123,14.3123,14.6840,13.6364,13.6364,19.6970,19.6970,23.0000,23.0000,23.0000,23.0000,23.0000,23.0000,23.0000,20.2020,23.4536,20.4433,20.5955,22.1333,18.6937,19.5122,21.7105,21.7105,13.1841,13.1841,29.2035,14.2061,13.6490,18.9610,17.4387,15.5556,15.5556,18.9542,18.7364,18.7364,18.7364,18.7364,18.7364,18.9130,18.9130,18.9130,18.9130,18.9130,18.9130,22.8261,30.0000,14.9733,15.1515,22.1574,21.8659,19.8582,19.8582,22.7273,21.3768,22.3684,22.3684,21.3235,98.0132,,18.6957,17.5824,17.5824,20.0000,20.6718,20.7254,23.0337,20.7273
CALSEK01_EVE021,21.0169,22.9927,28.6260,28.6260,24.1436,24.1436,17.8092,18.2635,33.0097,16.5591,20.7038,20.7215,20.8054,20.9732,21.0843,21.1438,21.1438,20.9705,20.9705,22.2121,22.2121,22.2121,22.2121,22.2121,22.2121,22.2121,22.2121,22.1207,22.1207,21.6931,21.6931,17.6471,22.8448,22.8448,28.2958,24.0260,25.3165,20.9974,20.9974,25.7732,18.7043,18.3908,19.2889,19.2889,19.2889,19.2889,21.0526,19.2000,19.2889,19.2889,21.9373,21.9373,16.0920,16.0920,22.7273,22.7273,22.7273,22.7273,22.7273,22.7273,22.7273,23.8532,21.3852,22.3048,22.2222,20.8174,19.1263,23.0634,25.3350,25.4568,17.9487,17.9487,32.1839,19.1537,19.3764,21.9368,20.8633,26.9113,26.9113,23.4831,23.4831,23.4831,23.3708,23.3708,23.3708,25.4473,25.4473,25.4473,25.4473,25.4473,25.4473,22.2222,20.3704,21.1738,21.4039,21.1886,21.0594,21.4634,21.4634,20.3081,19.8485,21.0421,21.0421,33.7662,18.7110,18.6957,,21.9462,21.7391,27.3148,20.3209,19.9643,25.8799,25.3731
CALSEK01_EVE004,22.9572,26.0274,24.1071,24.1071,20.0441,20.0441,9.8692,9.9881,26.8750,14.9206,12.8370,13.0602,12.9321,13.0435,12.5802,14.2657,14.4866,14.0647,14.0647,13.9241,13.9241,13.9241,13.9241,13.9241,13.9241,13.9241,13.7834,13.9241,13.9241,19.0083,19.0083,15.3355,29.2135,29.2135,16.8966,18.9573,19.1874,15.1970,15.1970,17.8295,13.5321,13.5321,12.7846,12.7846,12.9597,12.9597,10.8527,12.9597,12.9597,12.9597,9.9398,9.9398,20.1550,20.1550,21.8182,21.8182,21.8182,21.8182,21.8182,21.8182,21.8182,22.0183,20.2439,21.3777,21.3777,21.3740,18.6147,19.7403,19.7002,20.3426,15.6627,15.9036,23.6220,23.9344,24.5902,24.8485,24.3077,19.9153,19.9153,14.6186,14.6186,14.8305,14.6186,14.6186,14.6186,15.6118,15.6118,15.6118,15.6118,15.6118,15.6118,26.4151,32.3529,13.1119,13.1119,21.7507,21.4854,33.7580,33.7580,19.1011,20.1987,21.8274,22.0812,20.3822,17.8571,17.5824,21.9462,,99.6855,18.4946,18.4652,18.5096,15.7216,14.3322
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE007,22.9572,26.0274,24.1071,24.1071,20.0441,20.0441,9.8692,9.9881,26.8750,14.9206,12.7086,12.9321,12.8041,12.9156,12.4519,14.1259,14.3460,13.9241,13.9241,13.7834,13.7834,13.7834,13.7834,13.7834,13.7834,13.7834,13.6428,13.7834,13.7834,19.0083,19.0083,15.3355,29.2135,29.2135,16.8966,18.4834,18.9616,15.1970,15.1970,17.8295,13.5321,13.5321,12.7846,12.7846,12.9597,12.9597,10.8527,12.9597,12.9597,12.9597,9.9398,9.9398,20.1550,20.1550,21.8182,21.8182,21.8182,21.8182,21.8182,21.8182,21.8182,22.0183,20.2439,21.3777,21.3777,21.3740,18.6147,19.4805,19.9143,20.5567,15.4217,15.6627,23.6220,23.9344,24.5902,25.1515,24.6154,19.7034,19.7034,14.8305,14.8305,15.0424,14.8305,14.8305,14.8305,15.8228,15.8228,15.8228,15.8228,15.8228,15.8228,26.4151,32.3529,13.2867,13.2867,21.7507,21.4854,33.7580,33.7580,19.1011,20.1987,21.8274,22.0812,20.3822,17.8571,17.5824,21.7391,99.6855,,18.2796,18.2254,18.2692,15.9794,14.6580
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE025,24.3961,24.1848,25.8687,25.8687,27.4476,27.4476,18.4554,18.3551,28.2297,15.9193,22.2340,22.6596,22.6596,22.5532,22.3404,24.1695,24.1695,23.8259,23.8259,23.5968,23.5968,23.5968,23.5968,23.5968,23.5968,23.5968,23.4822,23.7113,23.7113,24.1477,24.1477,20.9987,25.4808,25.4808,27.1812,22.8137,23.9510,21.8707,21.8707,18.6620,21.4754,20.9836,21.3049,21.3049,21.3049,21.3049,24.0876,21.4381,21.4381,21.1718,22.7273,22.7273,17.3611,17.3611,31.8182,31.8182,31.8182,31.8182,31.8182,30.9091,31.8182,33.0275,23.3333,26.8657,26.3682,26.4286,23.6884,23.8274,29.8273,29.8273,18.0000,17.8333,23.8636,17.3611,17.5926,23.4043,21.2963,30.9329,30.9329,22.6624,22.5040,22.3455,22.0285,22.0285,22.0285,22.3790,22.3790,22.3790,22.3790,22.3790,22.3790,28.3333,28.5714,22.2683,22.5450,22.6667,22.5000,24.5161,24.5161,21.4153,22.1532,22.7176,22.9299,24.2424,21.0177,20.0000,27.3148,18.4946,18.2796,,23.5867,23.5867,18.4946,18.7990
CALSEK01_EVE024,22.7119,24.3028,28.3951,28.3951,19.4676,19.4676,12.0079,12.1063,26.5537,15.3846,13.2860,13.6601,14.4124,13.7643,13.5558,12.9460,12.9592,12.6531,12.6531,14.1097,14.1097,14.1097,14.1097,14.1097,14.1097,14.1097,14.2217,14.1097,14.1097,22.4638,22.4638,12.1179,24.3902,24.3902,24.1379,18.6131,19.5531,15.7233,15.7233,16.1491,17.5589,17.1306,15.6835,15.6835,15.8273,15.8273,13.3523,15.8273,15.9712,15.6835,20.2417,20.2417,7.6577,7.6577,28.1818,28.1818,28.1818,28.1818,28.1818,27.2727,27.2727,29.3578,27.0335,11.8573,14.4291,23.7647,19.6356,28.0576,17.3844,20.2532,24.9395,25.1816,22.9814,16.0401,15.2882,13.3909,17.4393,23.3141,23.3141,18.9338,18.9338,18.7500,18.9338,18.9338,18.9338,19.1753,19.1753,19.1753,19.1753,19.1753,19.1753,35.0000,41.1765,20.9370,20.6442,21.4751,21.0412,23.8095,23.8095,29.4710,29.1545,22.7378,22.5058,27.3684,19.8529,20.6718,20.3209,18.4652,18.2254,23.5867,,99.4898,32.2335,34.0836
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE022,22.7891,24.3028,27.9835,27.9835,19.3012,19.3012,11.9094,12.0079,26.5537,15.4255,13.1846,13.5558,14.3016,13.6601,13.4515,12.8440,12.8571,12.5510,12.5510,13.9978,13.9978,13.9978,13.9978,13.9978,13.9978,13.9978,14.1097,13.9978,13.9978,22.4638,22.4638,12.1311,24.3902,24.3902,24.1379,18.6813,19.5896,15.5906,15.5906,15.5280,17.3448,16.9165,15.5396,15.5396,15.6835,15.6835,13.3523,15.6835,15.8273,15.5396,19.9396,19.9396,7.6577,7.6577,28.1818,28.1818,28.1818,28.1818,28.1818,27.2727,27.2727,29.3578,27.0983,11.7524,14.3036,23.5294,19.4332,27.8177,17.2249,20.2532,24.7573,25.0000,22.3602,16.0804,15.3266,13.4199,17.6991,22.9287,22.9287,18.9338,18.9338,18.7500,18.9338,18.9338,18.9338,19.1753,19.1753,19.1753,19.1753,19.1753,19.1753,34.2857,39.7059,20.7906,20.4978,21.5217,21.0870,23.2804,23.2804,29.2929,28.9474,22.7907,22.5581,26.8421,19.9017,20.7254,19.9643,18.5096,18.2692,23.5867,99.4898,,31.7259,33.4405
CALSEK01_EVE032,22.6148,23.6515,28.7500,28.7500,26.8722,26.8722,12.7229,13.0797,29.3103,14.7849,13.2221,13.7004,13.7004,13.6829,13.9923,14.6853,14.3460,14.4866,14.4866,15.1899,15.1899,15.1899,15.1899,15.1899,15.1899,15.1899,15.3305,15.1899,15.1899,17.2932,17.2932,15.0794,23.8938,23.8938,21.7241,25.1256,21.7582,19.2950,19.2950,22.8758,21.5217,20.8696,18.3888,18.3888,18.7391,18.7391,16.1702,18.5639,18.5639,18.5639,17.8248,17.8248,11.4286,11.4286,21.8182,21.8182,21.8182,21.8182,21.8182,22.7273,21.8182,22.9358,24.6914,23.0216,22.3022,23.7288,19.9170,23.8329,20.7709,20.7709,20.2439,20.2439,27.1523,14.2857,14.0260,16.5000,17.6871,21.3983,21.3983,20.5184,20.5184,20.5184,20.5184,20.5184,20.5184,24.7379,24.7379,24.7379,24.7379,24.7379,24.7379,21.5385,24.1379,17.8322,18.1818,22.1080,21.5938,24.5810,24.5810,27.5325,27.1903,25.3333,25.0667,26.5193,23.3146,23.0337,25.8799,15.7216,15.9794,18.4946,32.2335,31.7259,,100.0000
GCF_943734695.1_idAnoMacuDA_375_x_genomic_EVE032,22.6148,23.6515,28.7500,28.7500,27.9006,27.9006,11.7962,12.3324,29.3103,17.6080,13.3333,13.9241,13.9241,13.9021,14.2857,13.8801,13.4921,13.6508,13.6508,14.4444,14.4444,14.4444,14.4444,14.4444,14.4444,14.4444,14.4444,14.4444,14.4444,17.2932,17.2932,15.7233,23.8938,23.8938,21.7241,27.9661,21.9251,20.3390,20.3390,22.8758,20.3661,19.9085,19.0583,19.0583,19.2825,19.2825,16.3636,19.2825,19.2825,19.2825,17.0492,17.0492,0.0000,0.0000,21.8182,21.8182,21.8182,21.8182,21.8182,22.7273,21.8182,22.9358,26.8519,23.5119,22.6190,23.5119,19.0123,24.2165,20.9845,20.7254,25.2280,25.2280,27.1523,12.8289,12.8289,16.3009,17.2805,22.2506,22.2506,21.7277,21.7277,21.7277,21.7277,21.7277,21.7277,24.2424,24.2424,24.2424,24.2424,24.2424,24.2424,21.5385,24.1379,16.2933,16.7006,19.8052,19.1558,24.5810,24.5810,27.2171,27.5229,24.4898,24.1497,26.5193,21.0909,20.7273,25.3731,14.3322,14.6580,18.7990,34.0836,33.4405,100.0000,
